id_empresa,cnae_descricao,cnae_4dig,situacao_desc,classe_risco,sancionada,municipio,porte_desc,opcao_simples,opcao_mei,score_risco,score_risco_v2,if_score,if_anomalia,if_score_norm,if_score_risco,dbscan_cluster,dbscan_outlier,pca_1,pca_2,score_manual_norm,score_final,ranking,classe_final
EMP_RJ_00424,Comércio varejista de combustíveis (postos),4731,Ativa,Médio,0,5865,,,,0,4,0.11591253007006902,0,0.8646975803294914,0.1353024196705086,7,0,-1.605525391553559,-1.229655071488092,0.3333333333333333,0.16765120983525428,911,Baixo
EMP_RJ_00425,Comércio varejista de combustíveis (postos),4731,Inapta,Alto,0,6001,,S,N,4,8,0.11494097575322598,0,0.8620794569854108,0.13792054301458923,4,0,-0.42697948814873105,1.891280490801714,0.6666666666666666,0.2689602715072946,566,Baixo
EMP_RJ_00426,Comércio varejista de combustíveis (postos),4731,Suspensa,Médio,0,6001,,,,2,4,0.11443002031488375,0,0.8607025454347982,0.13929745456520182,-1,1,0.4724732259712538,0.8694577324540891,0.3333333333333333,0.3696487272826009,322,Médio
EMP_RJ_00427,Comércio varejista de combustíveis (postos),4731,Ativa,Baixo,0,5899,,S,N,0,2,0.14633388662641594,0,0.94667638725567,0.05332361274432995,2,0,-1.556669930923516,-0.571927210008032,0.16666666666666666,0.07666180637216496,1335,Baixo
EMP_RJ_00428,Comércio varejista de combustíveis (postos),4731,Ativa,Baixo,0,5833,,,,0,2,0.1586396662517417,0,0.9798377333025547,0.020162266697445252,2,0,-0.8005606813418312,0.05724703627444629,0.16666666666666666,0.06008113334872262,1461,Baixo
EMP_RJ_00429,Comércio varejista de combustíveis (postos),4731,Ativa,Baixo,0,5927,,,,0,2,0.12129087712324316,0,0.8791910324488104,0.12080896755118964,2,0,-1.4006560437426707,0.02822331601911647,0.16666666666666666,0.11040448377559481,1135,Baixo
EMP_RJ_00430,Comércio varejista de combustíveis (postos),4731,Ativa,Alto,0,5869,,,,3,6,0.06873611487920395,0,0.7375676075014294,0.26243239249857064,14,0,2.879404908072716,0.6176363393375379,0.5,0.2812161962492853,500,Baixo
EMP_RJ_00431,Comércio atacadista de combustíveis,4681,Ativa,Alto,0,6009,,S,N,0,6,0.04512676287741829,0,0.6739456416031737,0.3260543583968263,23,0,-2.157094078688782,-1.918930154349707,0.5,0.31302717919841316,419,Médio
EMP_RJ_00432,Comércio varejista de combustíveis (postos),4731,Inapta,Alto,0,5885,,,,4,8,0.11130557330753155,0,0.8522828539101162,0.14771714608988384,3,0,-2.4471884591267905,0.29995463567701347,0.6666666666666666,0.2738585730449419,545,Baixo
EMP_RJ_00433,Comércio varejista de combustíveis (postos),4731,Inapta,Crítico,0,6001,,,,4,10,0.07547802734449643,0,0.7557355658987381,0.24426443410126186,1,0,-1.2969202180004822,0.372621200498647,0.8333333333333334,0.37213221705063093,315,Médio
EMP_RJ_00434,Comércio varejista de combustíveis (postos),4731,Inapta,Crítico,0,6001,,S,N,4,10,0.07547802734449643,0,0.7557355658987381,0.24426443410126186,1,0,-1.2969202180004822,0.372621200498647,0.8333333333333334,0.37213221705063093,315,Médio
EMP_RJ_00435,Comércio varejista de combustíveis (postos),4731,Inapta,Crítico,0,5901,,S,N,4,10,0.08800706444461265,0,0.7894985413104006,0.21050145868959935,6,0,-2.6823718078954584,-0.7767632357510952,0.8333333333333334,0.3552507293447997,363,Médio
EMP_RJ_00436,Comércio varejista de combustíveis (postos),4731,Ativa,Médio,0,5833,,,,0,4,0.1118354762764126,0,0.8537108248520118,0.14628917514798823,7,0,-1.5384608799466168,-1.1876758656094548,0.3333333333333333,0.1731445875739941,890,Baixo
EMP_RJ_00437,Comércio varejista de combustíveis (postos),4731,Ativa,Médio,0,6001,,,,0,3,0.1246878816583985,0,0.8883452060438979,0.11165479395610212,0,0,0.7005974339594844,1.164249295692951,0.25,0.13082739697805107,1059,Baixo
EMP_RJ_00438,Comércio varejista de combustíveis (postos),4731,Inapta,Crítico,0,6001,,,,4,10,0.07562580646253364,0,0.7561337978369772,0.2438662021630228,1,0,-1.2954613133077235,0.37004185851427757,0.8333333333333334,0.3719331010815114,318,Médio
EMP_RJ_00439,Comércio atacadista de combustíveis,4681,Inapta,Crítico,0,5873,,S,N,4,12,0.016793291755018147,0,0.5975932227230533,0.40240677727694674,-1,1,-3.261591355405051,-1.330256604653429,1.0,0.7012033886384734,7,Crítico
EMP_RJ_00440,Comércio varejista de combustíveis (postos),4731,Ativa,Baixo,0,5901,,,,0,2,0.1636121440657271,0,0.993237457864554,0.006762542135446026,2,0,-1.1833177765940854,-0.37022137748952194,0.16666666666666666,0.05338127106772301,1505,Baixo
EMP_RJ_00441,Comércio varejista de combustíveis (postos),4731,Ativa,Médio,0,5803,,,,0,3,0.10395286633174738,0,0.8324689398121,0.16753106018789998,2,0,-1.372111376804601,-0.4050192841064956,0.25,0.15876553009395,961,Baixo
EMP_RJ_00442,Comércio varejista de combustíveis (postos),4731,Inapta,Alto,0,5907,,,,4,8,0.09807644390063364,0,0.8166332850475057,0.18336671495249435,3,0,-2.6988570551904845,0.0211952697851462,0.6666666666666666,0.2916833574762472,460,Baixo
EMP_RJ_00443,Comércio varejista de combustíveis (postos),4731,Inapta,Alto,0,6001,,,,4,8,0.130542175969165,0,0.904121230433291,0.09587876956670904,4,0,-0.6216375813529674,1.5978985855319798,0.6666666666666666,0.2479393847833545,660,Baixo
EMP_RJ_00444,Comércio varejista de combustíveis (postos),4731,Ativa,Baixo,0,6001,,,,0,2,0.14936180715873548,0,0.9548359613445858,0.045164038655414185,0,0,0.5383497911223052,1.3294546256599586,0.16666666666666666,0.07258201932770708,1362,Baixo
EMP_RJ_00445,Comércio varejista de combustíveis (postos),4731,Inapta,Alto,0,6001,,,,4,8,0.12632582101468942,0,0.892759089231436,0.10724091076856401,4,0,-0.5567275534880305,1.613491004072935,0.6666666666666666,0.253620455384282,637,Baixo
EMP_RJ_00446,Comércio varejista de combustíveis (postos),4731,Ativa,Baixo,0,2909,,N,N,0,2,0.16222116940602782,0,0.9894890897450888,0.010510910254911243,2,0,-1.0011863077431444,-0.13320505913634578,0.16666666666666666,0.05525545512745562,1488,Baixo
EMP_RJ_00447,Comércio varejista de combustíveis (postos),4731,Ativa,Baixo,0,5813,,,,0,2,0.07676117812742528,0,0.7591933725910881,0.2408066274089119,2,0,0.40178117685864256,0.1082456188890661,0.16666666666666666,0.17040331370445594,902,Baixo
EMP_RJ_00448,Comércio varejista de combustíveis (postos),4731,Inapta,Alto,0,6001,,,,4,8,0.12632582101468942,0,0.892759089231436,0.10724091076856401,4,0,-0.5530595390090964,1.6070059394114773,0.6666666666666666,0.253620455384282,637,Baixo
EMP_RJ_00449,Comércio varejista de combustíveis (postos),4731,Inapta,Crítico,0,6001,,,,4,10,0.07562580646253364,0,0.7561337978369772,0.2438662021630228,1,0,-1.2931688474000576,0.365988760204665,0.8333333333333334,0.3719331010815114,318,Médio
EMP_RJ_00450,Comércio varejista de combustíveis (postos),4731,Ativa,Baixo,0,5875,,,,0,2,0.13756219413301995,0,0.9230386219903373,0.07696137800966274,2,0,-1.219095847198574,-0.3127067961710464,0.16666666666666666,0.08848068900483136,1264,Baixo
EMP_RJ_00451,Comércio varejista de combustíveis (postos),4731,Inapta,Alto,0,5833,,,,4,8,0.13063548448925077,0,0.9043726761943802,0.09562732380561978,3,0,-1.818045466489698,0.5809304006078629,0.6666666666666666,0.24781366190280987,661,Baixo
EMP_RJ_00452,Comércio varejista de combustíveis (postos),4731,Inapta,Crítico,0,5865,,,,7,10,0.04516834895447819,0,0.6740577068549581,0.32594229314504186,-1,1,-0.07111102518253559,1.0300763048274444,0.8333333333333334,0.6129711465725209,51,Alto
EMP_RJ_00453,Comércio varejista de combustíveis (postos),4731,Ativa,Baixo,0,5883,,,,0,2,0.16612164271840912,0,1.0,0.0,2,0,-1.0645452281906722,-0.11002919066041339,0.16666666666666666,0.049999999999999996,1520,Baixo
